Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2023-07-09 14:38,19:40:05,239,A,ande_kürzlich erfahrung_zug unerwähnt_lassen unklarheit_vorteilscard situation belastend klar_information dagestanden bringen_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß lotti kroker zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen unklarheit vorteilscard situation belastend klar information dagestanden bringen tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß lotti kroker zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.067798062136129,,-0.8641704320907593
2023-08-01 16:04,22:11:24,486,A,hiermit_ereignis melden_ziemlich beschäftigen anfrage_schulausflug ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander hilfreich_problem erkennen_abfedern freundlich grüß prof mechtild hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen anfrage schulausflug ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüß prof mechtild hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,128,1.0,,0.9822407364845276
2023-02-19 07:33,13:29:47,335,A,ande_vorfall melden_strecke passieren lob kommunikation gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß andrew_caspar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren lob kommunikation gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß andrew_caspar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,26,0.0416258332863661,,0.9036198258399963
2024-01-01 11:41,04:24:37,436,A,ande_erklären letzter_zugfahrt vorgefallen unterschiedlich_angabe websit_app planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen hoffen situation zukunft_vermeiden lassen freundlich grüße_ing amelie müller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen unterschiedlich angabe websit app planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen hoffen situation zukunft vermeiden lassen freundlich grüße ing amelie müller zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0216844146965506,,0.837816059589386
2025-09-02 15:21,03:15:27,463,A,ande_wenden reise_folgend erleben waggon_reservierung fehlen schwierig_weg wichtig termin entstehen_kosten eigentlich_vermeiden hoffen situation zukunft_vermeiden lassen freundlich grüß hans_eberhard_junk zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben waggon reservierung fehlen schwierig weg wichtig termin entstehen kosten eigentlich vermeiden hoffen situation zukunft vermeiden lassen freundlich grüß hans_eberhard_junk zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,31,0.2160231141367732,,0.7973659634590149
2025-02-26 19:02,07:01:14,318,A,ande_wenden reise_folgend erleben verlust_rucksack situation belastend klar_information dagestanden führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß ildiko_ruppersberger zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben verlust rucksack situation belastend klar information dagestanden führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß ildiko_ruppersberger zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0773230046679402,,0.5718833208084106
2025-08-08 12:58,10:40:48,233,A,and letzter_reise situation gerne_schildern zugausfall_unwetter infos gesamt_zeitplan wanken_bringen deutlich_erschweren führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß prof heini_kraushaar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern zugausfall unwetter infos gesamt zeitplan wanken bringen deutlich erschweren führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß prof heini_kraushaar zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.786990584910253,,-0.5929450988769531
2025-01-25 11:53,22:18:20,35,A,and letzter_reise situation gerne_schildern unklar_fundservice auskunft problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen rené zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern unklar fundservice auskunft problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen rené zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,,0.8812665343284607
2025-06-22 16:03,23:58:06,196,A,kontaktieren_verbindung erleben_passieren anfrage_schulausflug situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen hans_dietrich hornich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren anfrage schulausflug situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen hans_dietrich hornich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,13,0.0397256187581212,,0.9661648273468018
2024-02-26 11:02,19:49:35,357,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_fehlend lokführer problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen_entsprechend verbesserung_umsetzen freundlich grüß cristina_geißler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung fehlend lokführer problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen hoffen entsprechend verbesserung umsetzen freundlich grüß cristina_geißler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,77,0.4307142017120777,,0.6993762850761414
2023-11-15 06:22,13:28:04,237,A,kontaktieren_verbindung erleben_passieren vorschlag fahrradplätze schwierig_weg wichtig termin führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüße_ing ljudmila_hellwig_b zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren vorschlag fahrradplätze schwierig weg wichtig termin führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüße ing ljudmila_hellwig_b zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,0.2146203694653555,,0.9736711382865906
2025-08-11 19:05,02:02:14,413,A,ande schildern_letzter fahrt_passieren vorschlag fahrradplätze problem mehrere_anschlüss abhängig zwingen_selbstständig alternativ_verbindung organisieren wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen burckhard linke mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren vorschlag fahrradplätze problem mehrere anschlüss abhängig zwingen selbstständig alternativ verbindung organisieren wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen burckhard linke mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,129,1.0,,0.8592541813850403
2025-11-27 08:23,02:25:07,479,A,kontaktieren_verbindung erleben_passieren waggon_reservierung fehlen situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüß gotthilf hahn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren waggon reservierung fehlen situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüß gotthilf hahn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,103,1.0,,0.9908860921859741
2025-10-13 06:17,20:18:34,402,A,kontaktieren_verbindung erleben_passieren aggressiv_person zug problem mehrere_anschlüss abhängig_entstehen kosten_eigentlich vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß elisabet noack zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren aggressiv person zug problem mehrere anschlüss abhängig entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß elisabet noack zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0986565630351829,,0.9513923525810242
2024-01-10 19:34,18:30:36,180,A,and letzter_reise situation gerne_schildern gepäck_gruppe schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß prof ignaz_preiß mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern gepäck gruppe schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß prof ignaz_preiß mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,,0.897625744342804
2023-12-15 17:05,06:43:51,138,A,kontaktieren_verbindung erleben_passieren frage_klimaticket nutzung situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß maike_wulf zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren frage klimaticket nutzung situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß maike_wulf zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,131,1.0,,0.9801756739616394
2024-06-24 13:09,02:48:11,34,A,kontaktieren_verbindung erleben_passieren verspätung_überfüllung langsam_einstieg situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen emmy_schinke zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung überfüllung langsam einstieg situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen emmy_schinke zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,13,0.0565718200378105,,0.9860679507255554
2025-01-19 06:52,08:08:40,291,A,ande_erklären letzter_zugfahrt vorgefallen lob_sauberkeit situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlichen grüß sönke_trubin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen lob sauberkeit situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlichen grüß sönke_trubin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,140,1.0,,0.9634575247764587
2024-05-09 17:55,18:20:38,343,A,ande_kürzlich erfahrung_zug unerwähnt_lassen vorschlag_steckdosen gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß prof abdul_fischer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen vorschlag steckdosen gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß prof abdul_fischer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,61,1.0,,-0.691733181476593
2024-10-21 14:17,10:53:01,467,A,ande_vorfall melden_strecke passieren zugausfall_fahrzeugschadens problem mehrere_anschlüss abhängig anschluss_verpassen hoffen_entsprechend verbesserung_umsetzen freundlich grüße_ing gina_sauer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren zugausfall fahrzeugschadens problem mehrere anschlüss abhängig anschluss verpassen hoffen entsprechend verbesserung umsetzen freundlich grüße ing gina_sauer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,43,0.0462230835971166,,0.741874098777771
2025-08-21 10:21,01:19:32,248,A,and_ich_schreibe fahrt problem unklarheit_haustiermitnahme schwierig_weg wichtig termin anschluss_verpassen hilfreich_problem erkennen_abfedern freundlich grüß_herr bruno_eberhardt_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem unklarheit haustiermitnahme schwierig weg wichtig termin anschluss verpassen hilfreich problem erkennen abfedern freundlich grüß herr bruno_eberhardt_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,10,0.2054311786235411,,0.7418711185455322
2023-08-11 10:32,22:51:09,365,A,hiermit_ereignis melden_ziemlich beschäftigen unklar_fahrradmitnahmeregel ärgerlich_reibungslos ablauf verlassen anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüß aynur dörr zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen unklar fahrradmitnahmeregel ärgerlich reibungslos ablauf verlassen anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüß aynur dörr zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,1.0,,0.9871670603752136
2024-06-10 13:46,05:08:14,13,A,hiermit_ereignis melden_ziemlich beschäftigen verlust_rucksack problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß kasimir_schäfer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verlust_rucksack problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß kasimir_schäfer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,20,1.0,,0.9479511976242065
2023-10-10 13:01,02:11:55,455,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verspätung_minute durchsage planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen annelen sölzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verspätung minute durchsage planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen annelen sölzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,16,0.331950063994076,,0.5471212267875671
2024-05-08 14:55,11:18:18,377,A,ande_kürzlich erfahrung_zug unerwähnt_lassen frage_ticket rückerstattung schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlich grüß mohamed_peukert_trüb zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen frage ticket rückerstattung schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlich grüß mohamed_peukert_trüb zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,108,1.0,,-0.7470973134040833
2024-09-25 07:41,19:27:30,122,A,ande_vorfall melden_strecke passieren heizung_ausfallen situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß_herr hänel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren heizung ausfallen situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß herr hänel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,51,0.2491231242047434,,0.7666654586791992
2024-11-27 10:10,11:28:46,1,A,and letzter_reise situation gerne_schildern defekt_rolltreppe gesamt_zeitplan wanken_bringen deutlich_erschweren anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße erhard_reising zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern defekt rolltreppe gesamt zeitplan wanken bringen deutlich erschweren anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße erhard_reising zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.764398760892307,,0.7935401201248169
2024-08-25 20:29,11:48:38,490,A,and letzter_reise situation gerne_schildern heizung_ausfallen ärgerlich_reibungslos ablauf verlassen führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße rebekka reuter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern heizung ausfallen ärgerlich reibungslos ablauf verlassen führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße rebekka reuter zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.2936690549560411,,0.927884042263031
2024-12-11 14:38,07:00:40,188,A,and_ich_schreibe fahrt problem ausgefallen_anzeigetafel planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß prof claus_peter_plath_b zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem ausgefallen anzeigetafel planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß prof claus_peter_plath_b zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1057470975928323,,0.8866676092147827
2024-09-06 07:22,19:35:36,173,A,and_ich_schreibe fahrt problem verspätung_außerplanmäßig halt planung_massiv beeinträchtigen_unnötig druck_führen anschluss_verpassen hoffen_entsprechend verbesserung_umsetzen freundlich grüßen birthe_junck zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem verspätung außerplanmäßig halt planung massiv beeinträchtigen unnötig druck führen anschluss verpassen hoffen entsprechend verbesserung umsetzen freundlich grüßen birthe_junck zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,10,0.3295576296583,,0.7384951710700989
2025-01-21 10:06,22:59:43,66,A,ande_kürzlich erfahrung_zug unerwähnt_lassen ruhebereich_reservierung fehlerhaft gesamt_zeitplan wanken_bringen deutlich_erschweren zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüß bernd_dieter_ackermann eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen ruhebereich reservierung fehlerhaft gesamt zeitplan wanken bringen deutlich erschweren zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüß bernd_dieter_ackermann eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0579830188442644,,0.6043483018875122
2025-10-13 11:58,03:31:52,57,A,kontaktieren_verbindung erleben_passieren verspätung_minute trotz_angekündigt pünktlichkeit planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß_univ prof ryszard_siering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung minute trotz angekündigt pünktlichkeit planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß univ prof ryszard_siering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,89,1.0,,0.9207639694213867
2023-05-19 06:32,13:12:00,147,A,ande_erklären letzter_zugfahrt vorgefallen blindenleitsystem_beschädigen gesamt_zeitplan wanken_bringen deutlich_erschweren mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß centa_mülich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen blindenleitsystem beschädigen gesamt zeitplan wanken bringen deutlich erschweren mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß centa_mülich zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,44,0.3122811645031657,,0.9404829740524292
2025-09-21 09:23,16:49:17,112,A,ande_wenden reise_folgend erleben stark_müll einstiegsbereich situation belastend klar_information dagestanden bringen_tagesablauf komplett_durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß elisabeth_weimer_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben stark müll einstiegsbereich situation belastend klar information dagestanden bringen tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß elisabeth_weimer_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,19,1.0,,0.8329468965530396
2023-07-21 20:33,14:45:14,11,A,ande_kürzlich erfahrung_zug unerwähnt_lassen lift_bahnhof betrieb ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß hermann_josef_schweitzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen lift bahnhof betrieb ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß hermann_josef_schweitzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,48,0.0842784167971227,,0.8578290343284607
2023-01-10 20:25,16:13:55,280,A,hiermit_ereignis melden_ziemlich beschäftigen verspätung_aufgrund personalmangel schwierig_weg wichtig termin brachte_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüße_dipl ing stefania hecker zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verspätung aufgrund personalmangel schwierig weg wichtig termin brachte tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüße dipl ing stefania hecker zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,0.4056103183638028,,0.9914891719818115
2023-01-21 11:45,08:37:56,229,A,kontaktieren_verbindung erleben_passieren hundeticket_unklar situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß günther_huhn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren hundeticket unklar situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß günther_huhn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0102540550577609,,0.9618736505508423
2024-06-19 19:14,21:17:58,383,A,and letzter_reise situation gerne_schildern verlust_kinderwagen problem mehrere_anschlüss abhängig zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß prof carla_scheuermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verlust kinderwagen problem mehrere anschlüss abhängig zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß prof carla_scheuermann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.3936902300761046,,0.8378680348396301
2024-04-14 13:54,18:14:09,379,A,ande_vorfall melden_strecke passieren sitzplatz_doppelt vergeben planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen detlev_klapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren sitzplatz doppelt vergeben planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen detlev_klapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,26,0.2238350427166488,,0.5823879837989807
2023-10-01 18:43,10:07:34,470,A,ande_erklären letzter_zugfahrt vorgefallen unklarheit_haustiermitnahme schwierig_weg wichtig termin mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüß prof agathe_ring zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen unklarheit haustiermitnahme schwierig weg wichtig termin mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüß prof agathe_ring zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,74,1.0,,0.969647228717804
2023-02-10 14:45,11:46:15,434,A,ande schildern_letzter fahrt_passieren verspätung_überfüllung langsam_einstieg planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß niklas_hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren verspätung überfüllung langsam einstieg planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß niklas_hesse zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0578648680816521,hesse,0.9344180226325989
