Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,SemAxis_Score,Cluster_SemAxis
2025-09-05 06:42,21:20:16,361,A,kontaktieren_verbindung erleben_passieren frage_entschädigung verspätung problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüßen hans_jörg_schmiedt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren frage entschädigung verspätung problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüßen hans_jörg_schmiedt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.4407345869693113,0.69674975,0
2024-11-04 14:35,18:40:17,481,A,ande_erklären letzter_zugfahrt vorgefallen aggressiv_person zug problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß wiebke_gröttner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen aggressiv person zug problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß wiebke_gröttner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.4282224808154277,0.49719304,1
2025-09-26 07:47,13:28:31,303,A,hiermit_ereignis melden_ziemlich beschäftigen verbesserung_verspätungsinfos ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß agatha_klapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verbesserung verspätungsinfos ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß agatha_klapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,17,0.265977317726858,0.58670515,1
2024-10-14 21:02,01:31:59,223,A,ande_wenden reise_folgend erleben anfrage_schulausflug gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß agnes_wende zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben anfrage schulausflug gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß agnes_wende zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0852921200036465,0.73306113,0
2024-10-23 13:20,20:45:52,388,A,and letzter_reise situation gerne_schildern vorschlag_durchsag situation belastend klar_information dagestanden mehrere_termin verschieben zusätzlich aufwand_verursachen hilfreich_problem erkennen_abfedern freundlich grüß gerhild speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern vorschlag durchsag situation belastend klar information dagestanden mehrere termin verschieben zusätzlich aufwand verursachen hilfreich problem erkennen abfedern freundlich grüß gerhild speer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.6318766102272819,0.65995896,0
2023-06-08 21:20,01:06:03,476,A,kontaktieren_verbindung erleben_passieren problem app_bezahlen problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hilfreich_problem erkennen_abfedern freundlich grüß hanif hering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren problem app bezahlen problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüß hanif hering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.7146098234656308,0.77414334,0
2023-01-16 07:15,22:58:18,176,A,kontaktieren_verbindung erleben_passieren verspätung_aufgrund personalmangel problem mehrere_anschlüss abhängig_entstehen kosten_eigentlich vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß_frau almut_rosenow zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verspätung aufgrund personalmangel problem mehrere anschlüss abhängig entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß frau almut_rosenow zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.7005754239627328,0.80527884,0
2025-07-25 08:15,21:50:10,259,A,and_ich_schreibe fahrt problem tür_schließen falsch schwierig_weg wichtig termin führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß anne_kathrin kühneren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem tür schließen falsch schwierig weg wichtig termin führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß anne_kathrin kühneren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,1.0,0.75159836,0
2024-12-04 09:59,10:04:30,149,A,kontaktieren_verbindung erleben_passieren verbesserung_ticketportal planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße cilly hörle zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren verbesserung ticketportal planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße cilly hörle zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,0.92466223,0
2025-11-02 07:39,15:08:52,124,A,hiermit_ereignis melden_ziemlich beschäftigen verschmutzt_sitzplätze problem mehrere_anschlüss abhängig anschluss_verpassen hilfreich_problem erkennen_abfedern freundlich grüß christina_stumpf eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verschmutzt sitzplätze problem mehrere anschlüss abhängig anschluss verpassen hilfreich problem erkennen abfedern freundlich grüß christina_stumpf eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,17,0.1881303839553209,0.5695505,1
2023-05-08 19:00,13:13:33,432,A,ande_vorfall melden_strecke passieren verlust_geldbörse ärgerlich_reibungslos ablauf verlassen anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüßen ing dieter stroh mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren verlust geldbörse ärgerlich reibungslos ablauf verlassen anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüßen ing dieter stroh mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,22,1.0,0.72561914,0
2025-02-02 10:17,05:12:10,256,A,ande schildern_letzter fahrt_passieren zugausfall_fahrzeugschaden situation belastend klar_information dagestanden führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüße stavros_haase zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren zugausfall fahrzeugschaden situation belastend klar information dagestanden führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüße stavros_haase zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,44,1.0,0.7038971,0
2023-08-28 11:11,07:40:56,53,A,hiermit_ereignis melden_ziemlich beschäftigen verlust_kinderwagen gesamt_zeitplan wanken_bringen deutlich_erschweren anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß ida_flantz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verlust kinderwagen gesamt zeitplan wanken bringen deutlich erschweren anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß ida_flantz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1297378935310757,0.6706903,0
2025-05-03 13:41,03:38:12,236,A,hiermit_ereignis melden_ziemlich beschäftigen fehlend_hilfe mobilitätseingeschränkt_person gesamt_zeitplan wanken_bringen deutlich_erschweren zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß kurt kühneren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen fehlend hilfe mobilitätseingeschränkt person gesamt zeitplan wanken bringen deutlich erschweren zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß kurt kühneren zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,16,0.1845881733238073,0.7274179,0
2024-09-20 09:04,11:08:59,133,A,ande_vorfall melden_strecke passieren verspätung_aufgrund personalmangel problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander wünschen_künftig schnell_klar kommunizieren freundlich grüß roswita_rosenow zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren verspätung aufgrund personalmangel problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander wünschen künftig schnell klar kommunizieren freundlich grüß roswita_rosenow zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,8,1.0,0.57499206,1
2023-01-21 12:03,09:00:58,335,A,and_ich_schreibe fahrt problem frage_ticket rückerstattung schwierig_weg wichtig termin führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß gitta_birnbaum zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem frage ticket rückerstattung schwierig weg wichtig termin führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß gitta_birnbaum zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,0.0474221499905052,0.7614871,0
2023-04-08 12:33,22:31:51,160,A,hiermit_ereignis melden_ziemlich beschäftigen notrufknopf_defekt ärgerlich_reibungslos ablauf verlassen zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß donata rogner eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen notrufknopf defekt ärgerlich reibungslos ablauf verlassen zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß donata rogner eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0142034292284297,0.7565947,0
2023-06-01 14:42,10:09:13,166,A,ande_kürzlich erfahrung_zug unerwähnt_lassen anfrage_gruppenrabatte problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüßen ing metin_rose zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen anfrage gruppenrabatte problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüßen ing metin_rose zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1939956636068038,0.67847663,0
2024-07-26 15:22,22:29:57,424,A,kontaktieren_verbindung erleben_passieren personal_ignorieren frage situation belastend klar_information dagestanden_entstehen kosten_eigentlich vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß evamaria_bolzmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren personal ignorieren frage situation belastend klar information dagestanden entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß evamaria_bolzmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,1.0,0.8502763,0
2025-03-11 15:38,12:15:03,116,A,and letzter_reise situation gerne_schildern verlust_kleidung situation belastend klar_information dagestanden führen_deutlich ankommen_planen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß_herr leopold_beier zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verlust kleidung situation belastend klar information dagestanden führen deutlich ankommen planen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß herr leopold_beier zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.6912631899579149,0.80435616,0
2023-05-21 17:34,22:41:13,87,A,and letzter_reise situation gerne_schildern unfreundlich_kontrollpersonal problem mehrere_anschlüss abhängig führen_deutlich ankommen_planen hoffen_entsprechend verbesserung_umsetzen freundlich grüß zenon buchholz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern unfreundlich kontrollpersonal problem mehrere anschlüss abhängig führen deutlich ankommen planen hoffen entsprechend verbesserung umsetzen freundlich grüß zenon buchholz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,1.0,0.6647847,0
2023-12-12 18:48,14:27:18,98,A,ande_erklären letzter_zugfahrt vorgefallen klimaanlage_heiß ärgerlich_reibungslos ablauf verlassen entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß prof sören schmidt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen klimaanlage heiß ärgerlich reibungslos ablauf verlassen entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß prof sören schmidt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.1495041554154882,0.7415063,0
2025-08-02 10:09,23:54:21,66,A,ande_erklären letzter_zugfahrt vorgefallen heizung_ausfallen planung_massiv beeinträchtigen_unnötig druck_führen entstehen_kosten eigentlich_vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß antonino_reichmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen heizung ausfallen planung massiv beeinträchtigen unnötig druck führen entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß antonino_reichmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,1.0,0.7319849,0
2024-03-08 20:49,14:29:46,26,A,hiermit_ereignis melden_ziemlich beschäftigen ruhebereich_reservierung fehlerhaft gesamt_zeitplan wanken_bringen deutlich_erschweren entstehen_kosten eigentlich_vermeiden wünschen_künftig schnell_klar kommunizieren freundlich grüß kornelia_wagner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen ruhebereich reservierung fehlerhaft gesamt zeitplan wanken bringen deutlich erschweren entstehen kosten eigentlich vermeiden wünschen künftig schnell klar kommunizieren freundlich grüß kornelia_wagner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0725498215751253,0.6413794,0
2023-06-17 06:37,21:31:33,24,A,kontaktieren_verbindung erleben_passieren hundeticket_unklar problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen ilona schottin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren hundeticket unklar problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen ilona schottin zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.116229913612002,0.8154325,0
2025-03-02 13:23,17:13:17,406,A,ande_kürzlich erfahrung_zug unerwähnt_lassen komplettausfall_zuges ersatz ärgerlich_reibungslos ablauf verlassen anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüße_ing erdal_meyer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen komplettausfall zuges ersatz ärgerlich reibungslos ablauf verlassen anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüße ing erdal_meyer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,11,0.2209066277209692,0.83361566,0
2024-07-17 14:38,23:49:16,94,A,ande schildern_letzter fahrt_passieren unklarheit_vorteilscard problem mehrere_anschlüss abhängig_entstehen kosten_eigentlich vermeiden wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüßen ing magdalena_rogge_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren unklarheit vorteilscard problem mehrere anschlüss abhängig entstehen kosten eigentlich vermeiden wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüßen ing magdalena_rogge_b_a zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0921948559601799,0.709837,0
2023-09-23 07:25,11:07:53,109,A,ande schildern_letzter fahrt_passieren verspätung_warten anschlusszüge schwierig_weg wichtig termin brachte_tagesablauf komplett_durcheinander wünschen_künftig schnell_klar kommunizieren freundlich grüß mechthilde_warmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande schildern letzter fahrt passieren verspätung warten anschlusszüge schwierig weg wichtig termin brachte tagesablauf komplett durcheinander wünschen künftig schnell klar kommunizieren freundlich grüß mechthilde_warmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,29,1.0,0.8277602,0
2024-03-22 12:27,11:28:17,88,A,and letzter_reise situation gerne_schildern verspätung_außerplanmäßig halt gesamt_zeitplan wanken_bringen deutlich_erschweren mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen situation zukunft_vermeiden lassen freundlich grüße theodoros hendriks losekann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verspätung außerplanmäßig halt gesamt zeitplan wanken bringen deutlich erschweren mehrere termin verschieben zusätzlich aufwand verursachen hoffen situation zukunft vermeiden lassen freundlich grüße theodoros hendriks losekann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,1.0,0.62291896,0
2025-04-27 10:22,09:30:48,67,A,and letzter_reise situation gerne_schildern verspätung_fehlend lokführer ärgerlich_reibungslos ablauf verlassen mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße_ing harm vollbrecht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verspätung fehlend lokführer ärgerlich reibungslos ablauf verlassen mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße ing harm vollbrecht zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.6154463038670904,0.6216623,0
2025-08-24 12:15,07:32:22,73,A,hiermit_ereignis melden_ziemlich beschäftigen defekte_rolltreppe ärgerlich_reibungslos ablauf verlassen zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüß irma schweitzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen defekte_rolltreppe ärgerlich reibungslos ablauf verlassen zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüß irma schweitzer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.05049256005238,0.6424074,0
2024-09-27 11:35,19:37:55,44,A,and letzter_reise situation gerne_schildern doppelbuchung problem mehrere_anschlüss abhängig_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüße massimo zorbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern doppelbuchung problem mehrere anschlüss abhängig brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüße massimo zorbach zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.6604156612858835,0.74029166,0
2024-09-15 16:56,17:01:15,208,A,hiermit_ereignis melden_ziemlich beschäftigen verbesserung_ticketportal planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren hoffen_entsprechend verbesserung_umsetzen freundlich grüßen lea siering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen verbesserung ticketportal planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren hoffen entsprechend verbesserung umsetzen freundlich grüßen lea siering zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,54,1.0,0.7884116,0
2024-01-17 18:20,14:13:43,461,A,ande_wenden reise_folgend erleben unfreundlich_kontrollpersonal ärgerlich_reibungslos ablauf verlassen mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß vincenzo_barth_tintzmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben unfreundlich kontrollpersonal ärgerlich reibungslos ablauf verlassen mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß vincenzo_barth_tintzmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,33,0.2180402625283899,0.5690059,1
2024-12-24 14:39,18:53:08,37,A,and letzter_reise situation gerne_schildern doppelbuchung problem mehrere_anschlüss abhängig anschluss_verpassen wünschen_künftig schnell_klar kommunizieren freundlich grüße ian_trapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern doppelbuchung problem mehrere anschlüss abhängig anschluss verpassen wünschen künftig schnell klar kommunizieren freundlich grüße ian_trapp zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.6676320866137683,0.8363627,0
2025-02-17 20:58,16:10:57,278,A,hiermit_ereignis melden_ziemlich beschäftigen defekter_aufzug ärgerlich_reibungslos ablauf verlassen_brachte tagesablauf_komplett durcheinander hoffen situation zukunft_vermeiden lassen freundlich grüß rotraut vogt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen defekter aufzug ärgerlich reibungslos ablauf verlassen brachte tagesablauf komplett durcheinander hoffen situation zukunft vermeiden lassen freundlich grüß rotraut vogt zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,17,0.1207805198460507,0.60318756,1
2025-02-08 13:30,05:39:50,364,A,hiermit_ereignis melden_ziemlich beschäftigen mehrere_ausfäll strecke schwierig_weg wichtig termin zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlichen grüß henni bigg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen mehrere ausfäll strecke schwierig weg wichtig termin zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlichen grüß henni bigg zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0357201257906459,0.6262833,0
2023-10-21 08:34,12:16:16,319,A,ande_erklären letzter_zugfahrt vorgefallen unklarheit_vorteilscard gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hilfreich_problem erkennen_abfedern freundlich grüße_dipl ing mira otto mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen unklarheit vorteilscard gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hilfreich problem erkennen abfedern freundlich grüße dipl ing mira otto mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,0.2824253938009002,0.6576976,0
2024-01-14 09:57,07:40:32,144,A,and_ich_schreibe fahrt problem verspätung_minute durchsage schwierig_weg wichtig termin anschluss_verpassen hoffen_entsprechend verbesserung_umsetzen freundlich grüß milos_scheel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem verspätung minute durchsage schwierig weg wichtig termin anschluss verpassen hoffen entsprechend verbesserung umsetzen freundlich grüß milos_scheel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,1.0,0.7249936,0
2023-06-27 13:44,03:16:10,431,A,ande_wenden reise_folgend erleben verlust_laptop situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hilfreich_problem erkennen_abfedern freundlich grüß lioba_kensy_warmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben verlust_laptop situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hilfreich problem erkennen abfedern freundlich grüß lioba_kensy_warmer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.1185701137112867,0.58975637,1
2023-07-03 11:05,14:08:10,67,A,ande_vorfall melden_strecke passieren unklar_fundservice auskunft gesamt_zeitplan wanken_bringen deutlich_erschweren mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß asta_löchel_heuser zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren unklar fundservice auskunft gesamt zeitplan wanken bringen deutlich erschweren mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß asta_löchel_heuser zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,12,0.1511932119394357,0.5788768,1
2025-09-02 16:12,12:08:50,81,A,and letzter_reise situation gerne_schildern rollstuhlrampe_verfügbar planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen wünschen_künftig schnell_klar kommunizieren freundlich grüß agnes_dörr zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern rollstuhlrampe verfügbar planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen wünschen künftig schnell klar kommunizieren freundlich grüß agnes_dörr zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,4,0.5511688226624347,0.8673883,0
