Fecha,Hora,Likes,Tweet,Lang
2025-10-08 09:10,09:25:42,88,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: confusión sobre zonas tarifarias. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Samanta Verdú López Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-10-04 20:54,15:22:41,135,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: la altura del tren hacía difícil subir sin ayuda. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Porfirio Vega Villalonga Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-12-14 21:54,10:35:37,37,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: dudas sobre viajar con mascota. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Camila Isa Ródenas Doménech Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-06-02 06:42,07:47:46,264,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: una sugerencia para mejorar los anuncios. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Melchor Quevedo Pedrosa Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-01-24 16:27,18:23:01,333,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quiero detallar un problema que tuve recientemente en el tren: un objeto sospechoso en el tren. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Edelmiro Lago Velasco Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-05-11 16:28,16:37:27,130,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: haber perdido un teléfono móvil. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Pepito Juan Antonio Macías Mendoza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-11-14 20:35,09:11:11,457,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: suciedad excesiva en la entrada del vagón. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Crescencia Guerrero-Bustos Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-11-04 06:02,20:42:52,29,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: haber recibido información poco clara del servicio de objetos perdidos. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Manuela Mata Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-03-19 21:32,01:08:54,83,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: el ascensor de la estación estaba fuera de servicio. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Fortunata Corbacho Aramburu Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-08-10 11:27,06:54:34,33,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: confusión sobre zonas tarifarias. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Alejandro Pardo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-05 14:19,05:47:19,204,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: aire acondicionado demasiado frío. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Estrella Perelló Arco Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-01-13 06:15,16:19:50,240,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: la zona reservada para silla de ruedas estaba ocupada. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Enrique Castelló Borrego Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-09-08 14:40,21:03:58,245,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quiero detallar un problema que tuve recientemente en el tren: un retraso debido al embarque lento por exceso de pasajeros. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Marcio de Amador Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-11-04 09:34,01:42:32,490,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: asientos sucios. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Mario Costa Almansa Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-06-15 15:33,20:37:49,187,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: haber recibido información poco clara del servicio de objetos perdidos. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Hernando Telmo Barragán Campoy Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-01-09 15:01,05:19:59,66,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: haber perdido una cartera. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Rita Clemente Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-10-05 10:45,02:34:58,223,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: problemas con billete para perro. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Isaura Hervia Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-05-21 07:36,00:06:52,22,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: un retraso debido al embarque lento por exceso de pasajeros. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Sonia de Molina Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-11-04 12:31,13:05:41,381,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: un retraso causado por una avería en la vía. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Juan Luis Barón Ramírez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-05-26 18:30,13:25:41,194,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: información contradictoria sobre el retraso. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Estrella Cabrera Quesada Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-08 13:22,13:50:42,340,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: un retraso porque no había maquinista disponible. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Pío Beltran Cervera Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-03-09 15:36,01:54:47,321,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: una reserva que no apareció en el tren. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Cecilio Pastor Tur Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-07-22 15:52,09:50:07,108,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: un retraso debido a falta de personal. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Gabriela del Perez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-03-09 13:28,23:57:06,225,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: la rampa para silla de ruedas no estaba disponible. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Leonor Tomé Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-24 16:37,06:04:45,388,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: una reserva en zona silenciosa que no se respetó. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Rosalina Lloret Ibarra Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-07-26 14:46,19:44:35,423,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: haber perdido una cartera. Esto generó bastante estrés ya que tenía compromisos importantes después. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Berto Meléndez Revilla Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-03-02 13:04,07:10:24,116,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: haber perdido un cochecito infantil. Fue un inconveniente serio porque no recibí información clara en ningún momento. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Rafa Calvo Manrique Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-01-03 17:47,00:28:07,262,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quiero detallar un problema que tuve recientemente en el tren: un retraso porque no había maquinista disponible. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Marta Pintor Sáez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-02-12 14:18,21:03:37,409,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: problemas con billete para perro. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Lorena Hilda Pozo Vazquez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-01-15 17:40,12:22:57,326,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quiero detallar un problema que tuve recientemente en el tren: falta de anuncios en la estación. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Cornelio Sotelo Lamas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-06-06 11:32,23:56:35,98,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: un retraso causado por problemas técnicos en el tren. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Liliana Gimenez Olivera Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-02-22 17:51,04:48:33,334,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me gustaría relatarles una situación que me afectó bastante: la cancelación del tren por falta de personal. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Ana Colom Pont Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-02-05 13:19,05:32:10,491,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: un espacio para bicicletas ya ocupado. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Luis Ferrer Cabanillas Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-01-12 18:22,06:34:34,386,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: un asiento reservado ocupado por otra persona. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Bernarda Rosa Jiménez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-11 09:18,06:37:54,237,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: personal que no atendió preguntas. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
María Fernanda de Belda Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2023-10-24 19:01,08:55:00,126,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: haber perdido una cartera. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Elena de Murillo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-01-24 12:39,19:34:04,27,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: un vagón reservado que no formaba parte del tren. El problema se agravó porque no había alternativas evidentes en ese momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Espiridión Viña Arévalo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-08 11:12,21:36:05,393,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Quisiera explicar lo que ocurrió durante mi último viaje: aire acondicionado funcionando solo en algunos vagones. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Lucila del Mayo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-05-20 15:17,21:16:31,405,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

En mi último trayecto ocurrió algo que considero importante comunicar: una sugerencia para añadir más espacios para bicicletas. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial,
Dorita Bosch-Murillo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-16 06:55,00:31:54,294,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Tuve un problema durante el viaje y considero necesario notificarlo: un espacio para bicicletas ya ocupado. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial,
Amarilis Sanabria-Abellán Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-02-16 17:16,11:49:08,407,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: haber perdido un teléfono móvil. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Manuel Ureña Mesa Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-12-23 10:32,04:36:20,439,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: haber perdido un ordenador portátil. La situación fue especialmente problemática porque afectó toda mi organización. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial,
Estrella Cayetana Ferrando Fernández Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-09-13 18:13,17:02:58,370,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

He experimentado un inconveniente durante mi viaje que deseo compartir: una sugerencia para mejorar la información sobre retrasos. Fue un inconveniente serio porque no recibí información clara en ningún momento. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Ascensión Vergara Cisneros Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2024-08-09 08:49,05:03:54,420,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me dirijo a ustedes para describir un incidente ocurrido en el tren: información contradictoria sobre el retraso. Esto generó bastante estrés ya que tenía compromisos importantes después. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial,
Raúl Ballesteros-Ropero Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
2025-08-08 06:56,02:40:11,344,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Me pongo en contacto porque he vivido una situación complicada: una parada no planificada que generó demora. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial,
Evita Rosell Sandoval Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.",E
